"","sid","condition","block_index","date","time","trialnum","stimulus_label","response_label","stimulus","trialdur","regimen","day","correct"
"2722","1670","label",3,"2014-02-13","14:5:36.030",22,3,2,40,2.876638,"P",4,FALSE
"2723","1670","label",3,"2014-02-13","14:5:39.030",23,3,2,54,2.271278,"P",4,FALSE
"2724","1670","label",3,"2014-02-13","14:5:41.405",24,3,4,44,3.897191,"P",4,FALSE
"2725","1670","label",3,"2014-02-13","14:5:45.405",25,1,1,1,4.067874,"P",4,TRUE
"2726","1670","label",3,"2014-02-13","14:5:49.639",26,1,1,17,2.689783,"P",4,TRUE
"2727","1670","label",3,"2014-02-13","14:5:52.436",27,1,2,4,2.834887,"P",4,FALSE
"2728","1670","label",3,"2014-02-13","14:5:55.436",28,2,2,37,2.224976,"P",4,TRUE
"2729","1670","label",3,"2014-02-13","14:5:57.764",29,4,4,58,3.27199,"P",4,TRUE
"2730","1670","label",3,"2014-02-13","14:6:1.123",30,4,3,62,3.390517,"P",4,FALSE
"2731","1670","label",4,"2014-02-13","14:6:13.794",1,4,4,63,2.671612,"P",4,TRUE
"2732","1670","label",4,"2014-02-13","14:6:16.575",2,3,3,53,3.071356,"P",4,TRUE
"2733","1670","label",4,"2014-02-13","14:6:19.747",3,3,4,41,4.258892,"P",4,FALSE
"2734","1670","label",4,"2014-02-13","14:6:24.091",4,2,1,37,3.514016,"P",4,FALSE
"2735","1670","label",4,"2014-02-13","14:6:27.684",5,1,1,1,2.485034,"P",4,TRUE
"2736","1670","label",4,"2014-02-13","14:6:30.247",6,3,1,55,2.290126,"P",4,FALSE
"2737","1670","label",4,"2014-02-13","14:6:32.622",7,3,3,54,4.522141,"P",4,TRUE
"2738","1670","label",4,"2014-02-13","14:6:37.215",8,4,2,64,3.306121,"P",4,FALSE
"2739","1670","label",4,"2014-02-13","14:6:40.590",9,2,1,23,2.856981,"P",4,FALSE
"2740","1670","label",4,"2014-02-13","14:6:43.543",10,2,2,25,3.286482,"P",4,TRUE
"2741","1670","label",4,"2014-02-13","14:6:46.902",11,4,4,67,2.826713,"P",4,TRUE
"2742","1670","label",4,"2014-02-13","14:6:49.808",12,2,2,37,3.458598,"P",4,TRUE
"2743","1670","label",4,"2014-02-13","14:6:53.339",13,4,3,57,4.996825,"P",4,FALSE
"2744","1670","label",4,"2014-02-13","14:6:58.402",14,1,3,16,3.026458,"P",4,FALSE
"2745","1670","label",4,"2014-02-13","14:7:1.495",15,1,2,20,3.266404,"P",4,FALSE
"2746","1670","label",4,"2014-02-13","14:7:4.839",16,4,3,62,6.114674,"P",4,FALSE
"2747","1670","label",4,"2014-02-13","14:7:11.026",17,3,2,50,2.896004,"P",4,FALSE
"2748","1670","label",4,"2014-02-13","14:7:13.995",18,4,3,61,6.154077,"P",4,FALSE
"2749","1670","label",4,"2014-02-13","14:7:20.213",19,1,2,5,3.146977,"P",4,FALSE
"2750","1670","label",4,"2014-02-13","14:7:23.432",20,2,2,35,2.329627,"P",4,TRUE
"2751","1670","label",4,"2014-02-13","14:7:25.838",21,4,1,68,3.762707,"P",4,FALSE
"2752","1670","label",4,"2014-02-13","14:7:29.666",22,2,2,26,3.845683,"P",4,TRUE
"2753","1670","label",4,"2014-02-13","14:7:33.588",23,1,1,12,3.290953,"P",4,TRUE
"2754","1670","label",4,"2014-02-13","14:7:36.962",24,2,2,29,2.670834,"P",4,TRUE
"2755","1670","label",4,"2014-02-13","14:7:39.712",25,3,3,41,3.694443,"P",4,TRUE
"2756","1670","label",4,"2014-02-13","14:7:43.478",26,1,3,1,3.041587,"P",4,FALSE
"2757","1670","label",4,"2014-02-13","14:7:46.587",27,2,2,30,3.211922,"P",4,TRUE
"2758","1670","label",4,"2014-02-13","14:7:49.868",28,1,1,7,4.223743,"P",4,TRUE
"2759","1670","label",4,"2014-02-13","14:7:54.165",29,4,4,62,2.778295,"P",4,TRUE
"2760","1670","label",4,"2014-02-13","14:7:57.024",30,1,3,6,2.681741,"P",4,FALSE
"2761","1671","label",1,"2014-02-14","16:22:3.416",1,1,1,9,9.807318,"P",4,TRUE
"2762","1671","label",1,"2014-02-14","16:22:13.367",2,2,2,23,4.238956,"P",4,TRUE
"2763","1671","label",1,"2014-02-14","16:22:17.694",3,1,3,7,2.506167,"P",4,FALSE
"2764","1671","label",1,"2014-02-14","16:22:20.287",4,2,2,27,3.468273,"P",4,TRUE
"2765","1671","label",1,"2014-02-14","16:22:23.833",5,4,4,70,2.528774,"P",4,TRUE
"2766","1671","label",1,"2014-02-14","16:22:26.442",6,3,2,44,2.560105,"P",4,FALSE
"2767","1671","label",1,"2014-02-14","16:22:29.082",7,1,2,7,2.799193,"P",4,FALSE
"2768","1671","label",1,"2014-02-14","16:22:31.987",8,3,3,47,4.843136,"P",4,TRUE
"2769","1671","label",1,"2014-02-14","16:22:36.908",9,1,1,15,3.373154,"P",4,TRUE
"2770","1671","label",1,"2014-02-14","16:22:40.376",10,2,2,23,4.093997,"P",4,TRUE
"2771","1671","label",1,"2014-02-14","16:22:44.562",11,4,4,70,2.55806,"P",4,TRUE
"2772","1671","label",1,"2014-02-14","16:22:47.218",12,4,3,58,2.476861,"P",4,FALSE
"2773","1671","label",1,"2014-02-14","16:22:49.779",13,1,3,10,2.546005,"P",4,FALSE
"2774","1671","label",1,"2014-02-14","16:22:52.435",14,3,2,40,5.156241,"P",4,FALSE
"2775","1671","label",1,"2014-02-14","16:22:57.684",15,2,2,35,2.536632,"P",4,TRUE
"2776","1671","label",1,"2014-02-14","16:23:0.308",16,4,3,67,2.999301,"P",4,FALSE
"2777","1671","label",1,"2014-02-14","16:23:3.401",17,1,3,5,4.250473,"P",4,FALSE
"2778","1671","label",1,"2014-02-14","16:23:7.759",18,4,3,66,3.127886,"P",4,FALSE
"2779","1671","label",1,"2014-02-14","16:23:10.977",19,3,3,49,2.376497,"P",4,TRUE
"2780","1671","label",1,"2014-02-14","16:23:13.445",20,4,4,69,2.445342,"P",4,TRUE
"2781","1671","label",1,"2014-02-14","16:23:15.992",21,2,2,31,2.710272,"P",4,TRUE
"2782","1671","label",1,"2014-02-14","16:23:18.788",22,1,4,19,2.554163,"P",4,FALSE
"2783","1671","label",1,"2014-02-14","16:23:21.443",23,2,2,28,3.644345,"P",4,TRUE
"2784","1671","label",1,"2014-02-14","16:23:25.161",24,3,3,46,3.291481,"P",4,TRUE
"2785","1671","label",1,"2014-02-14","16:23:28.535",25,4,4,64,2.48579,"P",4,TRUE
"2786","1671","label",1,"2014-02-14","16:23:31.113",26,3,2,44,2.856043,"P",4,FALSE
"2787","1671","label",1,"2014-02-14","16:23:34.065",27,2,4,38,2.41102,"P",4,FALSE
"2788","1671","label",1,"2014-02-14","16:23:36.564",28,4,3,63,4.400304,"P",4,FALSE
"2789","1671","label",1,"2014-02-14","16:23:41.048",29,3,2,45,6.15258,"P",4,FALSE
"2790","1671","label",1,"2014-02-14","16:23:47.280",30,1,3,9,2.707456,"P",4,FALSE
"2791","1671","label",2,"2014-02-14","16:23:58.481",1,4,2,58,6.635872,"P",4,FALSE
"2792","1671","label",2,"2014-02-14","16:24:5.245",2,4,3,60,4.183232,"P",4,FALSE
"2793","1671","label",2,"2014-02-14","16:24:9.540",3,3,2,52,3.240845,"P",4,FALSE
"2794","1671","label",2,"2014-02-14","16:24:12.883",4,2,2,34,2.420009,"P",4,TRUE
"2795","1671","label",2,"2014-02-14","16:24:15.398",5,3,4,53,2.603328,"P",4,FALSE
"2796","1671","label",2,"2014-02-14","16:24:18.085",6,2,2,30,2.560111,"P",4,TRUE
"2797","1671","label",2,"2014-02-14","16:24:20.725",7,2,2,28,2.820109,"P",4,TRUE
"2798","1671","label",2,"2014-02-14","16:24:23.630",8,4,3,66,3.173914,"P",4,FALSE
"2799","1671","label",2,"2014-02-14","16:24:26.880",9,3,1,54,4.416469,"P",4,FALSE
"2800","1671","label",2,"2014-02-14","16:24:31.378",10,2,3,34,4.852789,"P",4,FALSE
"2801","1671","label",2,"2014-02-14","16:24:36.330",11,1,1,11,3.334444,"P",4,TRUE
"2802","1671","label",2,"2014-02-14","16:24:39.751",12,1,1,6,4.22428,"P",4,TRUE
"2803","1671","label",2,"2014-02-14","16:24:44.078",13,1,3,15,2.811429,"P",4,FALSE
"2804","1671","label",2,"2014-02-14","16:24:47.015",14,3,2,46,2.544792,"P",4,FALSE
"2805","1671","label",2,"2014-02-14","16:24:49.639",15,1,2,12,4.551469,"P",4,FALSE
"2806","1671","label",2,"2014-02-14","16:24:54.294",16,4,4,70,3.127234,"P",4,TRUE
"2807","1671","label",2,"2014-02-14","16:24:57.512",17,4,3,68,3.29792,"P",4,FALSE
"2808","1671","label",2,"2014-02-14","16:25:0.902",18,2,3,38,2.537525,"P",4,FALSE
"2809","1671","label",2,"2014-02-14","16:25:3.511",19,4,2,71,6.909159,"P",4,FALSE
"2810","1671","label",2,"2014-02-14","16:25:10.525",20,1,2,17,2.410026,"P",4,FALSE
"2811","1671","label",2,"2014-02-14","16:25:13.040",21,1,1,1,2.874739,"P",4,TRUE
"2812","1671","label",2,"2014-02-14","16:25:15.992",22,1,2,2,2.543492,"P",4,FALSE
"2813","1671","label",2,"2014-02-14","16:25:18.648",23,3,2,41,2.21765,"P",4,FALSE
"2814","1671","label",2,"2014-02-14","16:25:20.960",24,2,2,25,2.253161,"P",4,TRUE
"2815","1671","label",2,"2014-02-14","16:25:23.318",25,3,1,40,3.784467,"P",4,FALSE
"2816","1671","label",2,"2014-02-14","16:25:27.192",26,2,2,29,3.780393,"P",4,TRUE
"2817","1671","label",2,"2014-02-14","16:25:31.066",27,1,1,7,3.506013,"P",4,TRUE
"2818","1671","label",2,"2014-02-14","16:25:34.659",28,4,3,65,2.717753,"P",4,FALSE
"2819","1671","label",2,"2014-02-14","16:25:37.471",29,3,2,55,4.972226,"P",4,FALSE
"2820","1671","label",2,"2014-02-14","16:25:42.516",30,3,2,44,2.429552,"P",4,FALSE
"2821","1671","label",3,"2014-02-14","16:25:57.919",1,3,3,55,7.966424,"P",4,TRUE
"2822","1671","label",3,"2014-02-14","16:26:6.042",2,4,1,59,4.146796,"P",4,FALSE
"2823","1671","label",3,"2014-02-14","16:26:10.306",3,2,2,28,4.926516,"P",4,TRUE
"2824","1671","label",3,"2014-02-14","16:26:15.336",4,3,4,56,4.210564,"P",4,FALSE
"2825","1671","label",3,"2014-02-14","16:26:19.648",5,1,1,13,3.121675,"P",4,TRUE
"2826","1671","label",3,"2014-02-14","16:26:22.866",6,1,3,19,3.627115,"P",4,FALSE
"2827","1671","label",3,"2014-02-14","16:26:26.568",7,1,1,9,3.277451,"P",4,TRUE
"2828","1671","label",3,"2014-02-14","16:26:29.942",8,2,2,21,2.487183,"P",4,TRUE
"2829","1671","label",3,"2014-02-14","16:26:32.504",9,2,1,33,3.663475,"P",4,FALSE
"2830","1671","label",3,"2014-02-14","16:26:36.253",10,2,2,25,3.917877,"P",4,TRUE
"2831","1671","label",3,"2014-02-14","16:26:40.252",11,2,3,31,3.307298,"P",4,FALSE
"2832","1671","label",3,"2014-02-14","16:26:43.657",12,1,3,15,2.304155,"P",4,FALSE
"2833","1671","label",3,"2014-02-14","16:26:46.032",13,2,2,33,2.668652,"P",4,TRUE
"2834","1671","label",3,"2014-02-14","16:26:48.798",14,4,3,65,2.552743,"P",4,FALSE
"2835","1671","label",3,"2014-02-14","16:26:51.454",15,1,3,9,3.842553,"P",4,FALSE
"2836","1671","label",3,"2014-02-14","16:26:55.375",16,2,2,25,2.586269,"P",4,TRUE
"2837","1671","label",3,"2014-02-14","16:26:58.047",17,4,4,63,2.974017,"P",4,TRUE
"2838","1671","label",3,"2014-02-14","16:27:1.125",18,3,1,40,3.327551,"P",4,FALSE
"2839","1671","label",3,"2014-02-14","16:27:4.546",19,4,3,66,6.28998,"P",4,FALSE
"2840","1671","label",3,"2014-02-14","16:27:10.937",20,3,4,56,2.40177,"P",4,FALSE
"2841","1671","label",3,"2014-02-14","16:27:13.468",21,4,3,58,4.532045,"P",4,FALSE
"2842","1671","label",3,"2014-02-14","16:27:18.077",22,3,4,40,5.255349,"P",4,FALSE
"2843","1671","label",3,"2014-02-14","16:27:23.420",23,3,2,54,3.903716,"P",4,FALSE
"2844","1671","label",3,"2014-02-14","16:27:27.404",24,3,2,44,4.527391,"P",4,FALSE
"2845","1671","label",3,"2014-02-14","16:27:32.013",25,1,2,1,2.460399,"P",4,FALSE
"2846","1671","label",3,"2014-02-14","16:27:34.575",26,1,3,17,2.601182,"P",4,FALSE
"2847","1671","label",3,"2014-02-14","16:27:37.263",27,1,1,4,3.251759,"P",4,TRUE
"2848","1671","label",3,"2014-02-14","16:27:40.622",28,2,1,37,2.839701,"P",4,FALSE
"2849","1671","label",3,"2014-02-14","16:27:43.543",29,4,1,58,6.160942,"P",4,FALSE
"2850","1671","label",3,"2014-02-14","16:27:49.793",30,4,2,62,3.014918,"P",4,FALSE
"2851","1671","label",4,"2014-02-14","16:28:1.386",1,4,4,63,4.024525,"P",4,TRUE
"2852","1671","label",4,"2014-02-14","16:28:5.542",2,3,4,53,3.750122,"P",4,FALSE
"2853","1671","label",4,"2014-02-14","16:28:9.385",3,3,2,41,2.537549,"P",4,FALSE
"2854","1671","label",4,"2014-02-14","16:28:12.026",4,2,2,37,2.56211,"P",4,TRUE
"2855","1671","label",4,"2014-02-14","16:28:14.666",5,1,1,1,2.833596,"P",4,TRUE
"2856","1671","label",4,"2014-02-14","16:28:17.603",6,3,2,55,3.246519,"P",4,FALSE
"2857","1671","label",4,"2014-02-14","16:28:20.931",7,3,1,54,3.800295,"P",4,FALSE
"2858","1671","label",4,"2014-02-14","16:28:24.853",8,4,1,64,3.660259,"P",4,FALSE
"2859","1671","label",4,"2014-02-14","16:28:28.602",9,2,2,23,2.759696,"P",4,TRUE
"2860","1671","label",4,"2014-02-14","16:28:31.446",10,2,2,25,3.330737,"P",4,TRUE
"2861","1671","label",4,"2014-02-14","16:28:34.899",11,4,3,67,5.90112,"P",4,FALSE
"2862","1671","label",4,"2014-02-14","16:28:40.883",12,2,4,37,2.500026,"P",4,FALSE
"2863","1671","label",4,"2014-02-14","16:28:43.476",13,4,1,57,4.960363,"P",4,FALSE
"2864","1671","label",4,"2014-02-14","16:28:48.538",14,1,1,16,4.596134,"P",4,TRUE
"2865","1671","label",4,"2014-02-14","16:28:53.226",15,1,1,20,4.493055,"P",4,TRUE
"2866","1671","label",4,"2014-02-14","16:28:57.803",16,4,2,62,4.435044,"P",4,FALSE
"2867","1671","label",4,"2014-02-14","16:29:2.334",17,3,2,50,3.09786,"P",4,FALSE
"2868","1671","label",4,"2014-02-14","16:29:5.522",18,4,3,61,8.776747,"P",4,FALSE
"2869","1671","label",4,"2014-02-14","16:29:14.411",19,1,4,5,2.673005,"P",4,FALSE
"2870","1671","label",4,"2014-02-14","16:29:17.177",20,2,2,35,4.501618,"P",4,TRUE
"2871","1671","label",4,"2014-02-14","16:29:21.770",21,4,4,68,3.019469,"P",4,TRUE
"2872","1671","label",4,"2014-02-14","16:29:24.895",22,2,2,26,2.60757,"P",4,TRUE
"2873","1671","label",4,"2014-02-14","16:29:27.598",23,1,2,12,2.637213,"P",4,FALSE
"2874","1671","label",4,"2014-02-14","16:29:30.332",24,2,2,29,2.296923,"P",4,TRUE
"2875","1671","label",4,"2014-02-14","16:29:32.707",25,3,4,41,3.591439,"P",4,FALSE
"2876","1671","label",4,"2014-02-14","16:29:36.425",26,1,3,1,2.623146,"P",4,FALSE
"2877","1671","label",4,"2014-02-14","16:29:39.144",27,2,2,30,4.897159,"P",4,TRUE
"2878","1671","label",4,"2014-02-14","16:29:44.128",28,1,1,7,3.621845,"P",4,TRUE
"2879","1671","label",4,"2014-02-14","16:29:47.846",29,4,4,62,3.426112,"P",4,TRUE
"2880","1671","label",4,"2014-02-14","16:29:51.377",30,1,3,6,5.738857,"P",4,FALSE
"2881","1672","label",1,"2014-02-20","11:13:27.661",1,1,1,9,8.471557,"LA",4,TRUE
"2882","1672","label",1,"2014-02-20","11:13:36.254",2,2,2,27,2.901999,"LA",4,TRUE
"2883","1672","label",1,"2014-02-20","11:13:39.239",3,4,4,69,2.712449,"LA",4,TRUE
"2884","1672","label",1,"2014-02-20","11:13:42.035",4,2,4,39,2.686324,"LA",4,FALSE
"2885","1672","label",1,"2014-02-20","11:13:44.801",5,2,2,32,3.413876,"LA",4,TRUE
"2886","1672","label",1,"2014-02-20","11:13:48.285",6,4,3,59,3.630596,"LA",4,FALSE
"2887","1672","label",1,"2014-02-20","11:13:52.019",7,3,2,42,3.196292,"LA",4,FALSE
"2888","1672","label",1,"2014-02-20","11:13:55.285",8,2,2,31,2.950042,"LA",4,TRUE
"2889","1672","label",1,"2014-02-20","11:13:58.332",9,3,3,46,3.321695,"LA",4,TRUE
"2890","1672","label",1,"2014-02-20","11:14:1.738",10,1,1,6,3.359343,"LA",4,TRUE
"2891","1672","label",1,"2014-02-20","11:14:5.175",11,2,2,30,3.298978,"LA",4,TRUE
"2892","1672","label",1,"2014-02-20","11:14:8.535",12,1,1,4,7.29716,"LA",4,TRUE
"2893","1672","label",1,"2014-02-20","11:14:15.925",13,3,4,51,2.875801,"LA",4,FALSE
"2894","1672","label",1,"2014-02-20","11:14:18.878",14,1,1,2,4.47213,"LA",4,TRUE
"2895","1672","label",1,"2014-02-20","11:14:23.425",15,3,2,40,4.813896,"LA",4,FALSE
"2896","1672","label",1,"2014-02-20","11:14:28.331",16,1,2,7,2.860306,"LA",4,FALSE
"2897","1672","label",1,"2014-02-20","11:14:31.284",17,4,3,58,3.56609,"LA",4,FALSE
"2898","1672","label",1,"2014-02-20","11:14:34.925",18,4,4,70,2.636158,"LA",4,TRUE
"2899","1672","label",1,"2014-02-20","11:14:37.628",19,3,3,54,2.569285,"LA",4,TRUE
"2900","1672","label",1,"2014-02-20","11:14:40.284",20,3,1,46,3.224425,"LA",4,FALSE
"2901","1672","label",1,"2014-02-20","11:14:43.596",21,1,3,4,2.824846,"LA",4,FALSE
"2902","1672","label",1,"2014-02-20","11:14:46.502",22,4,4,63,2.588245,"LA",4,TRUE
"2903","1672","label",1,"2014-02-20","11:14:49.174",23,4,3,62,3.262435,"LA",4,FALSE
"2904","1672","label",1,"2014-02-20","11:14:52.534",24,3,4,52,2.74078,"LA",4,FALSE
"2905","1672","label",1,"2014-02-20","11:14:55.362",25,2,2,28,3.022017,"LA",4,TRUE
"2906","1672","label",1,"2014-02-20","11:14:58.455",26,3,4,56,3.249967,"LA",4,FALSE
"2907","1672","label",1,"2014-02-20","11:15:1.783",27,4,3,70,3.798935,"LA",4,FALSE
"2908","1672","label",1,"2014-02-20","11:15:5.658",28,1,4,20,2.618409,"LA",4,FALSE
"2909","1672","label",1,"2014-02-20","11:15:8.361",29,2,2,27,2.764965,"LA",4,TRUE
"2910","1672","label",1,"2014-02-20","11:15:11.205",30,2,2,26,2.709058,"LA",4,TRUE
"2911","1672","label",2,"2014-02-20","11:15:23.798",1,3,2,45,3.741767,"LA",4,FALSE
"2912","1672","label",2,"2014-02-20","11:15:27.658",2,2,2,31,2.594165,"LA",4,TRUE
"2913","1672","label",2,"2014-02-20","11:15:30.345",3,2,2,27,2.806938,"LA",4,TRUE
"2914","1672","label",2,"2014-02-20","11:15:33.220",4,2,4,38,2.728545,"LA",4,FALSE
"2915","1672","label",2,"2014-02-20","11:15:36.048",5,3,3,51,2.830241,"LA",4,TRUE
"2916","1672","label",2,"2014-02-20","11:15:38.954",6,1,2,17,2.783071,"LA",4,FALSE
"2917","1672","label",2,"2014-02-20","11:15:41.829",7,2,3,22,3.223825,"LA",4,FALSE
"2918","1672","label",2,"2014-02-20","11:15:45.142",8,4,4,61,2.572316,"LA",4,TRUE
"2919","1672","label",2,"2014-02-20","11:15:47.798",9,1,3,15,2.714832,"LA",4,FALSE
"2920","1672","label",2,"2014-02-20","11:15:50.579",10,2,2,25,2.820764,"LA",4,TRUE
"2921","1672","label",2,"2014-02-20","11:15:53.485",11,1,1,1,2.609384,"LA",4,TRUE
"2922","1672","label",2,"2014-02-20","11:15:56.188",12,3,3,47,2.751784,"LA",4,TRUE
"2923","1672","label",2,"2014-02-20","11:15:59.016",13,3,4,55,2.347846,"LA",4,FALSE
"2924","1672","label",2,"2014-02-20","11:16:1.454",14,3,1,43,3.158031,"LA",4,FALSE
"2925","1672","label",2,"2014-02-20","11:16:4.688",15,3,4,49,2.722457,"LA",4,FALSE
"2926","1672","label",2,"2014-02-20","11:16:7.485",16,2,2,27,2.746138,"LA",4,TRUE
"2927","1672","label",2,"2014-02-20","11:16:10.313",17,1,1,1,3.39569,"LA",4,TRUE
"2928","1672","label",2,"2014-02-20","11:16:13.797",18,3,4,48,3.055567,"LA",4,FALSE
"2929","1672","label",2,"2014-02-20","11:16:16.922",19,4,4,69,2.554061,"LA",4,TRUE
"2930","1672","label",2,"2014-02-20","11:16:19.594",20,3,1,44,2.800082,"LA",4,FALSE
"2931","1672","label",2,"2014-02-20","11:16:22.484",21,4,3,57,2.818105,"LA",4,FALSE
"2932","1672","label",2,"2014-02-20","11:16:25.375",22,2,3,25,3.934618,"LA",4,FALSE
"2933","1672","label",2,"2014-02-20","11:16:29.390",23,1,2,14,2.92967,"LA",4,FALSE
"2934","1672","label",2,"2014-02-20","11:16:32.406",24,1,2,7,2.940136,"LA",4,FALSE
"2935","1672","label",2,"2014-02-20","11:16:35.437",25,4,3,66,2.502036,"LA",4,FALSE
"2936","1672","label",2,"2014-02-20","11:16:38.046",26,4,4,57,3.033325,"LA",4,TRUE
"2937","1672","label",2,"2014-02-20","11:16:41.140",27,2,4,34,2.57233,"LA",4,FALSE
"2938","1672","label",2,"2014-02-20","11:16:43.781",28,4,3,63,2.674841,"LA",4,FALSE
"2939","1672","label",2,"2014-02-20","11:16:46.546",29,1,1,1,2.525243,"LA",4,TRUE
"2940","1672","label",2,"2014-02-20","11:16:49.171",30,1,3,9,2.850208,"LA",4,FALSE
"2941","1672","label",3,"2014-02-20","11:17:1.921",1,3,2,41,4.057728,"LA",4,FALSE
"2942","1672","label",3,"2014-02-20","11:17:6.093",2,2,2,28,2.512213,"LA",4,TRUE
"2943","1672","label",3,"2014-02-20","11:17:8.671",3,1,1,6,2.466603,"LA",4,TRUE
"2944","1672","label",3,"2014-02-20","11:17:11.233",4,2,2,35,2.773674,"LA",4,TRUE
"2945","1672","label",3,"2014-02-20","11:17:14.092",5,1,1,2,2.534904,"LA",4,TRUE
"2946","1672","label",3,"2014-02-20","11:17:16.733",6,3,3,53,2.758952,"LA",4,TRUE
"2947","1672","label",3,"2014-02-20","11:17:19.577",7,4,3,68,3.015855,"LA",4,FALSE
"2948","1672","label",3,"2014-02-20","11:17:22.686",8,4,3,64,5.580095,"LA",4,FALSE
"2949","1672","label",3,"2014-02-20","11:17:28.358",9,3,1,44,4.423531,"LA",4,FALSE
"2950","1672","label",3,"2014-02-20","11:17:32.873",10,3,1,41,6.878402,"LA",4,FALSE
"2951","1672","label",3,"2014-02-20","11:17:39.842",11,4,4,66,5.06537,"LA",4,TRUE
"2952","1672","label",3,"2014-02-20","11:17:44.998",12,1,1,1,2.706215,"LA",4,TRUE
"2953","1672","label",3,"2014-02-20","11:17:47.779",13,3,3,40,2.994067,"LA",4,TRUE
"2954","1672","label",3,"2014-02-20","11:17:50.857",14,1,3,4,3.049146,"LA",4,FALSE
"2955","1672","label",3,"2014-02-20","11:17:54.013",15,4,4,63,3.224778,"LA",4,TRUE
"2956","1672","label",3,"2014-02-20","11:17:57.326",16,2,2,33,2.717957,"LA",4,TRUE
"2957","1672","label",3,"2014-02-20","11:18:0.138",17,2,2,37,2.921238,"LA",4,TRUE
"2958","1672","label",3,"2014-02-20","11:18:3.138",18,3,1,48,2.596305,"LA",4,FALSE
"2959","1672","label",3,"2014-02-20","11:18:5.825",19,2,2,21,2.874036,"LA",4,TRUE
"2960","1672","label",3,"2014-02-20","11:18:8.763",20,4,3,61,2.670366,"LA",4,FALSE
"2961","1672","label",3,"2014-02-20","11:18:11.544",21,2,2,33,4.507027,"LA",4,TRUE
"2962","1672","label",3,"2014-02-20","11:18:16.153",22,2,2,36,3.351998,"LA",4,TRUE
"2963","1672","label",3,"2014-02-20","11:18:19.591",23,1,1,6,2.614047,"LA",4,TRUE
"2964","1672","label",3,"2014-02-20","11:18:22.309",24,3,2,48,4.09911,"LA",4,FALSE
"2965","1672","label",3,"2014-02-20","11:18:26.481",25,1,1,17,2.784572,"LA",4,TRUE
"2966","1672","label",3,"2014-02-20","11:18:29.356",26,4,3,65,2.874022,"LA",4,FALSE
"2967","1672","label",3,"2014-02-20","11:18:32.309",27,4,1,64,5.104492,"LA",4,FALSE
"2968","1672","label",3,"2014-02-20","11:18:37.497",28,1,1,7,2.767746,"LA",4,TRUE
"2969","1672","label",3,"2014-02-20","11:18:40.371",29,1,3,9,2.779624,"LA",4,FALSE
"2970","1672","label",3,"2014-02-20","11:18:43.246",30,4,4,69,2.660413,"LA",4,TRUE
"2971","1672","label",4,"2014-02-20","11:18:54.715",1,3,3,53,4.922241,"LA",4,TRUE
"2972","1672","label",4,"2014-02-20","11:18:59.777",2,1,4,19,2.521202,"LA",4,FALSE
"2973","1672","label",4,"2014-02-20","11:19:2.387",3,2,2,21,2.825136,"LA",4,TRUE
"2974","1672","label",4,"2014-02-20","11:19:5.308",4,3,3,50,2.644331,"LA",4,TRUE
"2975","1672","label",4,"2014-02-20","11:19:8.043",5,4,4,67,2.62445,"LA",4,TRUE
"2976","1672","label",4,"2014-02-20","11:19:10.746",6,3,1,44,3.214566,"LA",4,FALSE
"2977","1672","label",4,"2014-02-20","11:19:14.042",7,2,4,37,2.756143,"LA",4,FALSE
"2978","1672","label",4,"2014-02-20","11:19:16.917",8,2,2,26,2.711233,"LA",4,TRUE
"2979","1672","label",4,"2014-02-20","11:19:19.714",9,2,2,21,2.70834,"LA",4,TRUE
"2980","1672","label",4,"2014-02-20","11:19:22.527",10,1,2,2,2.634908,"LA",4,FALSE
"2981","1672","label",4,"2014-02-20","11:19:25.245",11,4,3,68,2.815203,"LA",4,FALSE
"2982","1672","label",4,"2014-02-20","11:19:28.167",12,3,1,52,3.479193,"LA",4,FALSE
"2983","1672","label",4,"2014-02-20","11:19:31.730",13,3,3,53,4.48829,"LA",4,TRUE
"2984","1672","label",4,"2014-02-20","11:19:36.308",14,2,2,32,2.508357,"LA",4,TRUE
"2985","1672","label",4,"2014-02-20","11:19:38.932",15,1,1,17,3.474517,"LA",4,TRUE
"2986","1672","label",4,"2014-02-20","11:19:42.495",16,4,4,57,2.871247,"LA",4,TRUE
"2987","1672","label",4,"2014-02-20","11:19:45.448",17,2,2,28,2.81043,"LA",4,TRUE
"2988","1672","label",4,"2014-02-20","11:19:48.338",18,1,1,5,3.878322,"LA",4,TRUE
"2989","1672","label",4,"2014-02-20","11:19:52.323",19,4,4,64,2.748778,"LA",4,TRUE
"2990","1672","label",4,"2014-02-20","11:19:55.182",20,1,3,18,4.252433,"LA",4,FALSE
"2991","1672","label",4,"2014-02-20","11:19:59.541",21,3,2,44,3.67084,"LA",4,FALSE
"2992","1672","label",4,"2014-02-20","11:20:3.307",22,4,4,66,2.73236,"LA",4,TRUE
"2993","1672","label",4,"2014-02-20","11:20:6.151",23,1,1,1,3.031541,"LA",4,TRUE
"2994","1672","label",4,"2014-02-20","11:20:9.275",24,1,3,4,2.973886,"LA",4,FALSE
"2995","1672","label",4,"2014-02-20","11:20:12.338",25,3,4,54,2.550643,"LA",4,FALSE
"2996","1672","label",4,"2014-02-20","11:20:14.978",26,2,2,24,2.548404,"LA",4,TRUE
"2997","1672","label",4,"2014-02-20","11:20:17.635",27,1,3,17,2.501938,"LA",4,FALSE
