"","sid","condition","block_index","date","time","trialnum","signal_interval","response_interval","signal","standard","trialdur","regimen","day","correct","foil_label","pretest"
"207","1611","4th",5,"2013-07-16","16:11:11.924",27,1,1,34,52,4.535325,"AP",1,TRUE,"5th",0.691666666666667
"208","1611","4th",5,"2013-07-16","16:11:16.486",28,2,1,29,11,4.017654,"AP",1,FALSE,"3rd",0.691666666666667
"209","1611","4th",5,"2013-07-16","16:11:20.533",29,2,2,37,51,3.78512,"AP",1,TRUE,"5th",0.691666666666667
"210","1611","4th",5,"2013-07-16","16:11:24.346",30,1,2,30,56,3.800708,"AP",1,FALSE,"5th",0.691666666666667
"211","1611","4th",6,"2013-07-16","16:11:55.111",1,1,1,36,71,4.392863,"AP",1,TRUE,"6th",0.691666666666667
"212","1611","4th",6,"2013-07-16","16:11:59.564",2,2,2,21,12,4.01446,"AP",1,TRUE,"3rd",0.691666666666667
"213","1611","4th",6,"2013-07-16","16:12:3.627",3,1,1,27,48,4.111112,"AP",1,TRUE,"5th",0.691666666666667
"214","1611","4th",6,"2013-07-16","16:12:7.783",4,2,2,38,64,3.892217,"AP",1,TRUE,"6th",0.691666666666667
"215","1611","4th",6,"2013-07-16","16:12:11.705",5,1,1,24,58,3.867602,"AP",1,TRUE,"6th",0.691666666666667
"216","1611","4th",6,"2013-07-16","16:12:15.595",6,1,1,36,16,4.101102,"AP",1,TRUE,"3rd",0.691666666666667
"217","1611","4th",6,"2013-07-16","16:12:19.736",7,2,2,38,67,3.784985,"AP",1,TRUE,"6th",0.691666666666667
"218","1611","4th",6,"2013-07-16","16:12:23.548",8,1,2,39,40,3.901212,"AP",1,FALSE,"5th",0.691666666666667
"219","1611","4th",6,"2013-07-16","16:12:27.486",9,1,2,29,12,4.102351,"AP",1,FALSE,"3rd",0.691666666666667
"220","1611","4th",6,"2013-07-16","16:12:31.611",10,2,2,33,57,3.784746,"AP",1,TRUE,"6th",0.691666666666667
"221","1611","4th",6,"2013-07-16","16:12:35.439",11,2,2,34,10,3.801848,"AP",1,TRUE,"3rd",0.691666666666667
"222","1611","4th",6,"2013-07-16","16:12:39.267",12,1,1,24,14,4.200582,"AP",1,TRUE,"3rd",0.691666666666667
"223","1611","4th",6,"2013-07-16","16:12:43.501",13,1,2,22,8,3.968237,"AP",1,FALSE,"3rd",0.691666666666667
"224","1611","4th",6,"2013-07-16","16:12:47.501",14,2,2,26,66,3.850863,"AP",1,TRUE,"6th",0.691666666666667
"225","1611","4th",6,"2013-07-16","16:12:51.376",15,2,2,29,5,3.868441,"AP",1,TRUE,"3rd",0.691666666666667
"226","1611","4th",6,"2013-07-16","16:12:55.282",16,2,2,37,44,3.813222,"AP",1,TRUE,"5th",0.691666666666667
"227","1611","4th",6,"2013-07-16","16:12:59.126",17,2,2,35,71,4.049934,"AP",1,TRUE,"6th",0.691666666666667
"228","1611","4th",6,"2013-07-16","16:13:3.220",18,2,2,27,59,5.501792,"AP",1,TRUE,"6th",0.691666666666667
"229","1611","4th",6,"2013-07-16","16:13:8.751",19,1,1,23,4,4.034822,"AP",1,TRUE,"3rd",0.691666666666667
"230","1611","4th",6,"2013-07-16","16:13:12.814",20,2,2,37,65,3.849834,"AP",1,TRUE,"6th",0.691666666666667
"231","1611","4th",6,"2013-07-16","16:13:16.704",21,1,1,38,49,4.018464,"AP",1,TRUE,"5th",0.691666666666667
"232","1611","4th",6,"2013-07-16","16:13:20.751",22,1,1,35,13,3.966903,"AP",1,TRUE,"3rd",0.691666666666667
"233","1611","4th",6,"2013-07-16","16:13:24.751",23,1,1,25,44,3.950773,"AP",1,TRUE,"5th",0.691666666666667
"234","1611","4th",6,"2013-07-16","16:13:28.735",24,1,2,26,40,3.918851,"AP",1,FALSE,"5th",0.691666666666667
"235","1611","4th",6,"2013-07-16","16:13:32.689",25,2,2,25,44,3.869111,"AP",1,TRUE,"5th",0.691666666666667
"236","1611","4th",6,"2013-07-16","16:13:36.579",26,2,1,36,17,3.850357,"AP",1,FALSE,"3rd",0.691666666666667
"237","1611","4th",6,"2013-07-16","16:13:40.470",27,2,1,33,69,3.834664,"AP",1,FALSE,"6th",0.691666666666667
"238","1611","4th",6,"2013-07-16","16:13:44.329",28,1,2,24,56,3.884796,"AP",1,FALSE,"5th",0.691666666666667
"239","1611","4th",6,"2013-07-16","16:13:48.251",29,1,1,33,43,3.801643,"AP",1,TRUE,"5th",0.691666666666667
"240","1611","4th",6,"2013-07-16","16:13:52.079",30,2,2,27,44,3.850821,"AP",1,TRUE,"5th",0.691666666666667
"241","1611","4th",1,"2013-07-17","15:27:11.727",1,2,2,38,58,3.981432,"AP",2,TRUE,"6th",0.691666666666667
"242","1611","4th",1,"2013-07-17","15:27:15.774",2,2,2,30,52,4.117682,"AP",2,TRUE,"5th",0.691666666666667
"243","1611","4th",1,"2013-07-17","15:27:19.930",3,1,1,26,63,3.95527,"AP",2,TRUE,"6th",0.691666666666667
"244","1611","4th",1,"2013-07-17","15:27:23.930",4,1,2,35,17,3.992904,"AP",2,FALSE,"3rd",0.691666666666667
"245","1611","4th",1,"2013-07-17","15:27:27.946",5,1,2,24,7,4.715867,"AP",2,FALSE,"3rd",0.691666666666667
"246","1611","4th",1,"2013-07-17","15:27:32.696",6,1,1,31,8,3.885531,"AP",2,TRUE,"3rd",0.691666666666667
"247","1611","4th",1,"2013-07-17","15:27:36.618",7,2,1,24,55,4.0186,"AP",2,FALSE,"5th",0.691666666666667
"248","1611","4th",1,"2013-07-17","15:27:40.664",8,1,2,30,54,4.717753,"AP",2,FALSE,"5th",0.691666666666667
"249","1611","4th",1,"2013-07-17","15:27:45.414",9,2,1,35,15,4.016856,"AP",2,FALSE,"3rd",0.691666666666667
"250","1611","4th",1,"2013-07-17","15:27:49.461",10,1,1,24,65,3.834937,"AP",2,TRUE,"6th",0.691666666666667
"251","1611","4th",1,"2013-07-17","15:27:53.336",11,2,2,23,59,4.019386,"AP",2,TRUE,"6th",0.691666666666667
"252","1611","4th",1,"2013-07-17","15:27:57.383",12,1,2,22,5,4.151626,"AP",2,FALSE,"3rd",0.691666666666667
"253","1611","4th",1,"2013-07-17","15:28:1.571",13,2,2,29,57,3.901268,"AP",2,TRUE,"6th",0.691666666666667
"254","1611","4th",1,"2013-07-17","15:28:5.508",14,1,1,24,41,3.901453,"AP",2,TRUE,"5th",0.691666666666667
"255","1611","4th",1,"2013-07-17","15:28:9.430",15,2,2,30,3,4.10221,"AP",2,TRUE,"3rd",0.691666666666667
"256","1611","4th",1,"2013-07-17","15:28:13.571",16,1,1,26,7,3.951781,"AP",2,TRUE,"3rd",0.691666666666667
"257","1611","4th",1,"2013-07-17","15:28:17.555",17,2,2,27,40,3.919326,"AP",2,TRUE,"5th",0.691666666666667
"258","1611","4th",1,"2013-07-17","15:28:21.493",18,1,1,35,51,3.918142,"AP",2,TRUE,"5th",0.691666666666667
"259","1611","4th",1,"2013-07-17","15:28:25.446",19,2,2,22,53,3.901476,"AP",2,TRUE,"5th",0.691666666666667
"260","1611","4th",1,"2013-07-17","15:28:29.383",20,2,2,31,41,4.001003,"AP",2,TRUE,"5th",0.691666666666667
"261","1611","4th",1,"2013-07-17","15:28:33.414",21,2,2,27,61,4.05238,"AP",2,TRUE,"6th",0.691666666666667
"262","1611","4th",1,"2013-07-17","15:28:37.508",22,2,1,21,57,4.083527,"AP",2,FALSE,"6th",0.691666666666667
"263","1611","4th",1,"2013-07-17","15:28:41.618",23,2,2,32,11,4.769769,"AP",2,TRUE,"3rd",0.691666666666667
"264","1611","4th",1,"2013-07-17","15:28:46.414",24,1,1,34,68,3.93487,"AP",2,TRUE,"6th",0.691666666666667
"265","1611","4th",1,"2013-07-17","15:28:50.383",25,1,1,33,49,4.318767,"AP",2,TRUE,"5th",0.691666666666667
"266","1611","4th",1,"2013-07-17","15:28:54.727",26,1,2,22,53,4.367994,"AP",2,FALSE,"5th",0.691666666666667
"267","1611","4th",1,"2013-07-17","15:28:59.133",27,1,2,32,15,4.002091,"AP",2,FALSE,"3rd",0.691666666666667
"268","1611","4th",1,"2013-07-17","15:29:3.164",28,1,1,23,65,3.884968,"AP",2,TRUE,"6th",0.691666666666667
"269","1611","4th",1,"2013-07-17","15:29:7.086",29,2,2,38,69,4.134847,"AP",2,TRUE,"6th",0.691666666666667
"270","1611","4th",1,"2013-07-17","15:29:11.258",30,1,1,21,2,3.917691,"AP",2,TRUE,"3rd",0.691666666666667
"271","1611","4th",2,"2013-07-17","15:31:13.946",1,2,2,26,60,3.931868,"AP",2,TRUE,"6th",0.691666666666667
"272","1611","4th",2,"2013-07-17","15:31:17.946",2,1,1,22,46,3.931224,"AP",2,TRUE,"5th",0.691666666666667
"273","1611","4th",2,"2013-07-17","15:31:21.930",3,1,1,24,68,4.027072,"AP",2,TRUE,"6th",0.691666666666667
"274","1611","4th",2,"2013-07-17","15:31:25.993",4,1,1,32,20,3.942656,"AP",2,TRUE,"3rd",0.691666666666667
"275","1611","4th",2,"2013-07-17","15:31:29.961",5,1,1,34,15,3.901105,"AP",2,TRUE,"3rd",0.691666666666667
"276","1611","4th",2,"2013-07-17","15:31:33.899",6,2,2,32,3,3.951452,"AP",2,TRUE,"3rd",0.691666666666667
"277","1611","4th",2,"2013-07-17","15:31:37.883",7,2,1,24,7,4.085822,"AP",2,FALSE,"3rd",0.691666666666667
"278","1611","4th",2,"2013-07-17","15:31:41.993",8,1,2,30,16,3.901881,"AP",2,FALSE,"3rd",0.691666666666667
"279","1611","4th",2,"2013-07-17","15:31:45.930",9,2,2,25,40,3.917295,"AP",2,TRUE,"5th",0.691666666666667
"280","1611","4th",2,"2013-07-17","15:31:49.883",10,2,1,29,63,4.702115,"AP",2,FALSE,"6th",0.691666666666667
"281","1611","4th",2,"2013-07-17","15:31:54.618",11,2,2,22,7,4.235874,"AP",2,TRUE,"3rd",0.691666666666667
"282","1611","4th",2,"2013-07-17","15:31:58.883",12,1,1,34,58,3.917641,"AP",2,TRUE,"6th",0.691666666666667
"283","1611","4th",2,"2013-07-17","15:32:2.836",13,1,1,22,40,4.118664,"AP",2,TRUE,"5th",0.691666666666667
"284","1611","4th",2,"2013-07-17","15:32:6.977",14,2,2,33,52,4.251394,"AP",2,TRUE,"5th",0.691666666666667
"285","1611","4th",2,"2013-07-17","15:32:11.274",15,1,1,22,66,3.900769,"AP",2,TRUE,"6th",0.691666666666667
"286","1611","4th",2,"2013-07-17","15:32:15.196",16,1,1,24,58,3.901581,"AP",2,TRUE,"6th",0.691666666666667
"287","1611","4th",2,"2013-07-17","15:32:19.133",17,1,1,25,60,3.934883,"AP",2,TRUE,"6th",0.691666666666667
"288","1611","4th",2,"2013-07-17","15:32:23.102",18,1,2,27,5,4.035575,"AP",2,FALSE,"3rd",0.691666666666667
"289","1611","4th",2,"2013-07-17","15:32:27.164",19,2,2,38,51,3.868204,"AP",2,TRUE,"5th",0.691666666666667
"290","1611","4th",2,"2013-07-17","15:32:31.071",20,1,1,24,43,3.956495,"AP",2,TRUE,"5th",0.691666666666667
"291","1611","4th",2,"2013-07-17","15:32:35.071",21,2,1,38,15,3.877367,"AP",2,FALSE,"3rd",0.691666666666667
"292","1611","4th",2,"2013-07-17","15:32:38.993",22,2,2,26,59,4.598618,"AP",2,TRUE,"6th",0.691666666666667
"293","1611","4th",2,"2013-07-17","15:32:43.618",23,1,1,39,60,4.030254,"AP",2,TRUE,"6th",0.691666666666667
"294","1611","4th",2,"2013-07-17","15:32:47.680",24,2,2,28,2,4.198586,"AP",2,TRUE,"3rd",0.691666666666667
"295","1611","4th",2,"2013-07-17","15:32:51.914",25,1,1,29,56,3.882707,"AP",2,TRUE,"5th",0.691666666666667
"296","1611","4th",2,"2013-07-17","15:32:55.836",26,1,1,33,59,3.848632,"AP",2,TRUE,"6th",0.691666666666667
"297","1611","4th",2,"2013-07-17","15:32:59.711",27,2,1,23,52,4.91822,"AP",2,FALSE,"5th",0.691666666666667
"298","1611","4th",2,"2013-07-17","15:33:4.664",28,1,2,28,50,3.779639,"AP",2,FALSE,"5th",0.691666666666667
"299","1611","4th",2,"2013-07-17","15:33:8.477",29,2,2,31,54,4.983592,"AP",2,TRUE,"5th",0.691666666666667
"300","1611","4th",2,"2013-07-17","15:33:13.508",30,1,1,27,6,3.982017,"AP",2,TRUE,"3rd",0.691666666666667
"301","1611","4th",3,"2013-07-17","15:41:21.180",1,1,1,28,68,3.950984,"AP",2,TRUE,"6th",0.691666666666667
"302","1611","4th",3,"2013-07-17","15:41:25.211",2,2,2,31,15,3.974445,"AP",2,TRUE,"3rd",0.691666666666667
"303","1611","4th",3,"2013-07-17","15:41:29.227",3,2,2,26,51,3.789552,"AP",2,TRUE,"5th",0.691666666666667
"304","1611","4th",3,"2013-07-17","15:41:33.071",4,1,1,22,12,3.829562,"AP",2,TRUE,"3rd",0.691666666666667
"305","1611","4th",3,"2013-07-17","15:41:36.930",5,2,2,27,6,3.864338,"AP",2,TRUE,"3rd",0.691666666666667
"306","1611","4th",3,"2013-07-17","15:41:40.852",6,2,2,39,43,3.78815,"AP",2,TRUE,"5th",0.691666666666667
"307","1611","4th",3,"2013-07-17","15:41:44.664",7,2,2,24,20,3.882468,"AP",2,TRUE,"3rd",0.691666666666667
"308","1611","4th",3,"2013-07-17","15:41:48.586",8,1,1,29,67,3.914437,"AP",2,TRUE,"6th",0.691666666666667
"309","1611","4th",3,"2013-07-17","15:41:52.539",9,1,2,36,46,3.965637,"AP",2,FALSE,"5th",0.691666666666667
"310","1611","4th",3,"2013-07-17","15:41:56.539",10,1,1,31,70,3.966958,"AP",2,TRUE,"6th",0.691666666666667
"311","1611","4th",3,"2013-07-17","15:42:0.539",11,1,1,28,15,3.833796,"AP",2,TRUE,"3rd",0.691666666666667
"312","1611","4th",3,"2013-07-17","15:42:4.399",12,2,2,39,68,3.801157,"AP",2,TRUE,"6th",0.691666666666667
"313","1611","4th",3,"2013-07-17","15:42:8.227",13,2,2,24,48,4.367793,"AP",2,TRUE,"5th",0.691666666666667
"314","1611","4th",3,"2013-07-17","15:42:12.633",14,2,2,39,18,4.102019,"AP",2,TRUE,"3rd",0.691666666666667
"315","1611","4th",3,"2013-07-17","15:42:16.758",15,2,1,33,63,4.752296,"AP",2,FALSE,"6th",0.691666666666667
"316","1611","4th",3,"2013-07-17","15:42:21.555",16,1,1,29,60,3.717795,"AP",2,TRUE,"6th",0.691666666666667
"317","1611","4th",3,"2013-07-17","15:42:25.305",17,2,2,34,49,3.717453,"AP",2,TRUE,"5th",0.691666666666667
"318","1611","4th",3,"2013-07-17","15:42:29.055",18,2,1,39,71,4.401542,"AP",2,FALSE,"6th",0.691666666666667
"319","1611","4th",3,"2013-07-17","15:42:33.477",19,1,2,38,58,4.136165,"AP",2,FALSE,"6th",0.691666666666667
"320","1611","4th",3,"2013-07-17","15:42:37.649",20,2,2,26,66,4.001659,"AP",2,TRUE,"6th",0.691666666666667
"321","1611","4th",3,"2013-07-17","15:42:41.680",21,1,1,38,49,3.817269,"AP",2,TRUE,"5th",0.691666666666667
"322","1611","4th",3,"2013-07-17","15:42:45.539",22,1,2,30,52,3.800639,"AP",2,FALSE,"5th",0.691666666666667
"323","1611","4th",3,"2013-07-17","15:42:49.368",23,1,2,36,3,4.652422,"AP",2,FALSE,"3rd",0.691666666666667
"324","1611","4th",3,"2013-07-17","15:42:54.055",24,2,2,25,46,3.934569,"AP",2,TRUE,"5th",0.691666666666667
"325","1611","4th",3,"2013-07-17","15:42:58.008",25,1,1,24,61,4.252662,"AP",2,TRUE,"6th",0.691666666666667
"326","1611","4th",3,"2013-07-17","15:43:2.305",26,2,2,25,45,4.85144,"AP",2,TRUE,"5th",0.691666666666667
"327","1611","4th",3,"2013-07-17","15:43:7.180",27,1,1,30,47,3.86709,"AP",2,TRUE,"5th",0.691666666666667
"328","1611","4th",3,"2013-07-17","15:43:11.086",28,2,2,39,9,3.801289,"AP",2,TRUE,"3rd",0.691666666666667
"329","1611","4th",3,"2013-07-17","15:43:14.914",29,2,2,32,8,3.884815,"AP",2,TRUE,"3rd",0.691666666666667
"330","1611","4th",3,"2013-07-17","15:43:18.836",30,2,2,36,10,3.815024,"AP",2,TRUE,"3rd",0.691666666666667
"331","1611","4th",4,"2013-07-17","15:43:46.274",1,1,1,37,56,5.059369,"AP",2,TRUE,"5th",0.691666666666667
"332","1611","4th",4,"2013-07-17","15:43:51.399",2,2,1,24,5,4.15018,"AP",2,FALSE,"3rd",0.691666666666667
"333","1611","4th",4,"2013-07-17","15:43:55.586",3,1,1,35,45,4.22752,"AP",2,TRUE,"5th",0.691666666666667
"334","1611","4th",4,"2013-07-17","15:43:59.852",4,1,1,32,70,3.991525,"AP",2,TRUE,"6th",0.691666666666667
"335","1611","4th",4,"2013-07-17","15:44:3.883",5,1,1,34,12,4.167738,"AP",2,TRUE,"3rd",0.691666666666667
"336","1611","4th",4,"2013-07-17","15:44:8.086",6,1,1,37,46,4.401055,"AP",2,TRUE,"5th",0.691666666666667
"337","1611","4th",4,"2013-07-17","15:44:12.508",7,1,1,32,13,3.91831,"AP",2,TRUE,"3rd",0.691666666666667
"338","1611","4th",4,"2013-07-17","15:44:16.461",8,2,2,36,71,3.901043,"AP",2,TRUE,"6th",0.691666666666667
"339","1611","4th",4,"2013-07-17","15:44:20.399",9,1,1,23,60,4.00225,"AP",2,TRUE,"6th",0.691666666666667
"340","1611","4th",4,"2013-07-17","15:44:24.430",10,1,1,32,58,3.934543,"AP",2,TRUE,"6th",0.691666666666667
"341","1611","4th",4,"2013-07-17","15:44:28.399",11,1,1,37,49,3.785366,"AP",2,TRUE,"5th",0.691666666666667
"342","1611","4th",4,"2013-07-17","15:44:32.211",12,2,1,24,9,3.867866,"AP",2,FALSE,"3rd",0.691666666666667
"343","1611","4th",4,"2013-07-17","15:44:36.118",13,2,2,23,48,3.743227,"AP",2,TRUE,"5th",0.691666666666667
"344","1611","4th",4,"2013-07-17","15:44:39.899",14,2,2,21,67,3.768366,"AP",2,TRUE,"6th",0.691666666666667
"345","1611","4th",4,"2013-07-17","15:44:43.696",15,2,2,27,58,4.418098,"AP",2,TRUE,"6th",0.691666666666667
"346","1611","4th",4,"2013-07-17","15:44:48.149",16,2,2,38,13,3.733271,"AP",2,TRUE,"3rd",0.691666666666667
"347","1611","4th",4,"2013-07-17","15:44:51.914",17,1,1,24,68,3.886146,"AP",2,TRUE,"6th",0.691666666666667
"348","1611","4th",4,"2013-07-17","15:44:55.836",18,2,2,29,42,3.818363,"AP",2,TRUE,"5th",0.691666666666667
"349","1611","4th",4,"2013-07-17","15:44:59.680",19,2,2,33,52,3.984386,"AP",2,TRUE,"5th",0.691666666666667
"350","1611","4th",4,"2013-07-17","15:45:3.696",20,1,2,22,20,3.817714,"AP",2,FALSE,"3rd",0.691666666666667
"351","1611","4th",4,"2013-07-17","15:45:7.539",21,2,1,35,52,4.019201,"AP",2,FALSE,"5th",0.691666666666667
"352","1611","4th",4,"2013-07-17","15:45:11.602",22,2,2,23,10,3.818402,"AP",2,TRUE,"3rd",0.691666666666667
"353","1611","4th",4,"2013-07-17","15:45:15.446",23,2,2,38,17,4.219015,"AP",2,TRUE,"3rd",0.691666666666667
"354","1611","4th",4,"2013-07-17","15:45:19.696",24,2,1,31,12,4.084988,"AP",2,FALSE,"3rd",0.691666666666667
"355","1611","4th",4,"2013-07-17","15:45:23.821",25,1,2,21,55,4.467903,"AP",2,FALSE,"5th",0.691666666666667
"356","1611","4th",4,"2013-07-17","15:45:28.321",26,1,1,22,51,3.884379,"AP",2,TRUE,"5th",0.691666666666667
"357","1611","4th",4,"2013-07-17","15:45:32.227",27,1,1,24,13,4.001704,"AP",2,TRUE,"3rd",0.691666666666667
"358","1611","4th",4,"2013-07-17","15:45:36.258",28,1,1,27,63,3.900761,"AP",2,TRUE,"6th",0.691666666666667
"359","1611","4th",4,"2013-07-17","15:45:40.196",29,1,2,28,66,3.769066,"AP",2,FALSE,"6th",0.691666666666667
"360","1611","4th",4,"2013-07-17","15:45:43.993",30,1,1,24,58,4.134571,"AP",2,TRUE,"6th",0.691666666666667
"361","1611","4th",5,"2013-07-17","15:53:43.497",1,2,1,26,8,5.461565,"AP",2,FALSE,"3rd",0.691666666666667
"362","1611","4th",5,"2013-07-17","15:53:49.029",2,2,2,29,60,3.733142,"AP",2,TRUE,"6th",0.691666666666667
"363","1611","4th",5,"2013-07-17","15:53:52.796",3,2,2,30,18,3.709435,"AP",2,TRUE,"3rd",0.691666666666667
"364","1611","4th",5,"2013-07-17","15:53:56.546",4,2,2,36,67,3.709768,"AP",2,TRUE,"6th",0.691666666666667
"365","1611","4th",5,"2013-07-17","15:54:0.297",5,1,2,38,2,4.600717,"AP",2,FALSE,"3rd",0.691666666666667
"366","1611","4th",5,"2013-07-17","15:54:4.923",6,2,2,21,54,3.717966,"AP",2,TRUE,"5th",0.691666666666667
"367","1611","4th",5,"2013-07-17","15:54:8.673",7,2,1,28,60,4.18542,"AP",2,FALSE,"6th",0.691666666666667
"368","1611","4th",5,"2013-07-17","15:54:12.893",8,1,1,26,57,4.032455,"AP",2,TRUE,"6th",0.691666666666667
"369","1611","4th",5,"2013-07-17","15:54:16.956",9,1,2,22,46,4.552576,"AP",2,FALSE,"5th",0.691666666666667
"370","1611","4th",5,"2013-07-17","15:54:21.551",10,1,2,29,18,4.283639,"AP",2,FALSE,"3rd",0.691666666666667
"371","1611","4th",5,"2013-07-17","15:54:25.864",11,2,1,23,49,4.551409,"AP",2,FALSE,"5th",0.691666666666667
"372","1611","4th",5,"2013-07-17","15:54:30.443",12,1,1,28,40,5.162873,"AP",2,TRUE,"5th",0.691666666666667
"373","1611","4th",5,"2013-07-17","15:54:35.647",13,1,2,22,52,3.902109,"AP",2,FALSE,"5th",0.691666666666667
"374","1611","4th",5,"2013-07-17","15:54:39.585",14,2,1,34,14,4.417812,"AP",2,FALSE,"3rd",0.691666666666667
"375","1611","4th",5,"2013-07-17","15:54:44.023",15,2,2,32,54,4.118687,"AP",2,TRUE,"5th",0.691666666666667
"376","1611","4th",5,"2013-07-17","15:54:48.180",16,1,1,37,64,5.501219,"AP",2,TRUE,"6th",0.691666666666667
"377","1611","4th",5,"2013-07-17","15:54:53.713",17,1,1,22,67,4.1524,"AP",2,TRUE,"6th",0.691666666666667
"378","1611","4th",5,"2013-07-17","15:54:57.901",18,2,1,34,14,3.831985,"AP",2,FALSE,"3rd",0.691666666666667
"379","1611","4th",5,"2013-07-17","15:55:1.761",19,1,2,33,10,3.918761,"AP",2,FALSE,"3rd",0.691666666666667
"380","1611","4th",5,"2013-07-17","15:55:5.715",20,1,1,29,71,4.051542,"AP",2,TRUE,"6th",0.691666666666667
"381","1611","4th",5,"2013-07-17","15:55:9.794",21,2,1,23,44,4.069151,"AP",2,FALSE,"5th",0.691666666666667
"382","1611","4th",5,"2013-07-17","15:55:13.904",22,1,1,37,56,3.967322,"AP",2,TRUE,"5th",0.691666666666667
"383","1611","4th",5,"2013-07-17","15:55:17.905",23,1,1,34,65,3.985777,"AP",2,TRUE,"6th",0.691666666666667
"384","1611","4th",5,"2013-07-17","15:55:21.921",24,2,2,30,10,4.384235,"AP",2,TRUE,"3rd",0.691666666666667
"385","1611","4th",5,"2013-07-17","15:55:26.343",25,1,1,35,6,3.752117,"AP",2,TRUE,"3rd",0.691666666666667
"386","1611","4th",5,"2013-07-17","15:55:30.125",26,2,2,36,62,3.708771,"AP",2,TRUE,"6th",0.691666666666667
"387","1611","4th",5,"2013-07-17","15:55:33.875",27,2,1,24,58,3.884986,"AP",2,FALSE,"6th",0.691666666666667
"388","1611","4th",5,"2013-07-17","15:55:37.782",28,2,2,37,56,3.934379,"AP",2,TRUE,"5th",0.691666666666667
"389","1611","4th",5,"2013-07-17","15:55:41.751",29,2,2,21,11,3.785736,"AP",2,TRUE,"3rd",0.691666666666667
"390","1611","4th",5,"2013-07-17","15:55:45.563",30,1,2,31,54,4.084851,"AP",2,FALSE,"5th",0.691666666666667
"391","1611","4th",6,"2013-07-17","15:56:11.549",1,1,1,31,3,4.359595,"AP",2,TRUE,"3rd",0.691666666666667
"392","1611","4th",6,"2013-07-17","15:56:15.971",2,1,2,21,9,3.900608,"AP",2,FALSE,"3rd",0.691666666666667
"393","1611","4th",6,"2013-07-17","15:56:19.909",3,1,2,24,67,3.958568,"AP",2,FALSE,"6th",0.691666666666667
"394","1611","4th",6,"2013-07-17","15:56:23.909",4,2,2,23,71,3.743876,"AP",2,TRUE,"6th",0.691666666666667
"395","1611","4th",6,"2013-07-17","15:56:27.691",5,2,1,21,48,3.867031,"AP",2,FALSE,"5th",0.691666666666667
"396","1611","4th",6,"2013-07-17","15:56:31.597",6,2,2,26,17,3.800066,"AP",2,TRUE,"3rd",0.691666666666667
"397","1611","4th",6,"2013-07-17","15:56:35.426",7,1,1,33,1,3.802422,"AP",2,TRUE,"3rd",0.691666666666667
"398","1611","4th",6,"2013-07-17","15:56:39.254",8,1,1,38,14,3.715205,"AP",2,TRUE,"3rd",0.691666666666667
"399","1611","4th",6,"2013-07-17","15:56:43.004",9,2,1,32,44,3.882583,"AP",2,FALSE,"5th",0.691666666666667
"400","1611","4th",6,"2013-07-17","15:56:46.927",10,1,1,39,54,3.951382,"AP",2,TRUE,"5th",0.691666666666667
"401","1611","4th",6,"2013-07-17","15:56:50.911",11,2,2,33,8,3.896934,"AP",2,TRUE,"3rd",0.691666666666667
"402","1611","4th",6,"2013-07-17","15:56:54.849",12,2,1,22,60,3.78459,"AP",2,FALSE,"6th",0.691666666666667
"403","1611","4th",6,"2013-07-17","15:56:58.662",13,2,2,23,49,3.785642,"AP",2,TRUE,"5th",0.691666666666667
"404","1611","4th",6,"2013-07-17","15:57:2.474",14,1,1,35,59,3.817782,"AP",2,TRUE,"6th",0.691666666666667
"405","1611","4th",6,"2013-07-17","15:57:6.334",15,2,2,27,48,3.93366,"AP",2,TRUE,"5th",0.691666666666667
"406","1611","4th",6,"2013-07-17","15:57:10.287",16,2,2,23,19,3.816224,"AP",2,TRUE,"3rd",0.691666666666667
"407","1611","4th",6,"2013-07-17","15:57:14.147",17,2,2,24,65,3.718419,"AP",2,TRUE,"6th",0.691666666666667
"408","1611","4th",6,"2013-07-17","15:57:17.897",18,1,1,36,14,3.748211,"AP",2,TRUE,"3rd",0.691666666666667
"409","1611","4th",6,"2013-07-17","15:57:21.679",19,1,1,25,65,3.935208,"AP",2,TRUE,"6th",0.691666666666667
"410","1611","4th",6,"2013-07-17","15:57:25.648",20,2,2,27,55,3.767228,"AP",2,TRUE,"5th",0.691666666666667
"411","1611","4th",6,"2013-07-17","15:57:29.445",21,1,1,36,70,3.785513,"AP",2,TRUE,"6th",0.691666666666667
"412","1611","4th",6,"2013-07-17","15:57:33.258",22,2,2,30,65,3.848965,"AP",2,TRUE,"6th",0.691666666666667
"413","1611","4th",6,"2013-07-17","15:57:37.149",23,2,2,33,46,3.734737,"AP",2,TRUE,"5th",0.691666666666667
"414","1611","4th",6,"2013-07-17","15:57:40.914",24,1,1,36,50,3.768688,"AP",2,TRUE,"5th",0.691666666666667
"415","1611","4th",6,"2013-07-17","15:57:44.712",25,2,2,38,2,3.734261,"AP",2,TRUE,"3rd",0.691666666666667
"416","1611","4th",6,"2013-07-17","15:57:48.477",26,2,2,23,9,3.817177,"AP",2,TRUE,"3rd",0.691666666666667
"417","1611","4th",6,"2013-07-17","15:57:52.321",27,2,2,26,70,3.785174,"AP",2,TRUE,"6th",0.691666666666667
"418","1611","4th",6,"2013-07-17","15:57:56.150",28,1,1,28,44,3.766685,"AP",2,TRUE,"5th",0.691666666666667
"419","1611","4th",6,"2013-07-17","15:57:59.947",29,2,2,35,57,3.718482,"AP",2,TRUE,"6th",0.691666666666667
